Country,Country code,Category,hour_of_day,value
독일,DEU,라이프스타일,16,0.8514
독일,DEU,의료,16,
독일,DEU,음악,16,
독일,DEU,뉴스 및 잡지,16,0.5457
독일,DEU,사진 및 비디오,16,0.8143
독일,DEU,생산성,16,
독일,DEU,부동산,16,
독일,DEU,RMG,16,
독일,DEU,쇼핑,16,0.4548
독일,DEU,소셜,16,
독일,DEU,소셜 미디어,16,0.5444
독일,DEU,스포츠,16,0.6611
독일,DEU,도구,16,
독일,DEU,여행,16,1.1135
독일,DEU,여행 및 내비게이션,16,
독일,DEU,유틸리티 및 생산성,16,0.6378
독일,DEU,날씨,16,
독일,DEU,예술 및 디자인,17,
독일,DEU,자동차,17,0.5732
독일,DEU,도서 및 참고자료,17,0.5902
독일,DEU,비즈니스,17,0.6212
독일,DEU,교육,17,0.138
독일,DEU,엔터테인먼트,17,0.8049
독일,DEU,가족 및 관계,17,
독일,DEU,금융,17,0.7112
독일,DEU,음식 및 음료,17,
독일,DEU,생성형 AI,17,0.6362
독일,DEU,그래픽 및 디자인,17,0.9036
독일,DEU,건강 및 피트니스,17,0.6234
독일,DEU,라이프스타일,17,1.2448
독일,DEU,의료,17,
독일,DEU,음악,17,
독일,DEU,뉴스 및 잡지,17,0.6442
독일,DEU,사진 및 비디오,17,0.9335
독일,DEU,생산성,17,
독일,DEU,부동산,17,
독일,DEU,RMG,17,
독일,DEU,쇼핑,17,0.5624
독일,DEU,소셜,17,
독일,DEU,소셜 미디어,17,0.7648
독일,DEU,스포츠,17,0.8756
독일,DEU,도구,17,
독일,DEU,여행,17,1.0378
독일,DEU,여행 및 내비게이션,17,
독일,DEU,유틸리티 및 생산성,17,0.6464
독일,DEU,날씨,17,
독일,DEU,예술 및 디자인,18,
독일,DEU,자동차,18,0.8533
독일,DEU,도서 및 참고자료,18,0.6942
독일,DEU,비즈니스,18,0.5334
독일,DEU,교육,18,0.4581
독일,DEU,엔터테인먼트,18,0.7595
독일,DEU,가족 및 관계,18,
독일,DEU,금융,18,0.0221
독일,DEU,음식 및 음료,18,
독일,DEU,생성형 AI,18,0.664
독일,DEU,그래픽 및 디자인,18,0.8997
독일,DEU,건강 및 피트니스,18,0.9136
독일,DEU,라이프스타일,18,0.81
독일,DEU,의료,18,
독일,DEU,음악,18,
독일,DEU,뉴스 및 잡지,18,0.6059
독일,DEU,사진 및 비디오,18,1.0192
독일,DEU,생산성,18,
독일,DEU,부동산,18,
독일,DEU,RMG,18,
독일,DEU,쇼핑,18,0.685
독일,DEU,소셜,18,
독일,DEU,소셜 미디어,18,0.8739
독일,DEU,스포츠,18,0.6887
독일,DEU,도구,18,
독일,DEU,여행,18,0.7881
독일,DEU,여행 및 내비게이션,18,
독일,DEU,유틸리티 및 생산성,18,0.5919
독일,DEU,날씨,18,
독일,DEU,예술 및 디자인,19,
독일,DEU,자동차,19,1.2828
독일,DEU,도서 및 참고자료,19,0.851
독일,DEU,비즈니스,19,0.3822
독일,DEU,교육,19,0.7831
독일,DEU,엔터테인먼트,19,0.7087
독일,DEU,가족 및 관계,19,
독일,DEU,금융,19,-0.0575
독일,DEU,음식 및 음료,19,
독일,DEU,생성형 AI,19,0.8653
독일,DEU,그래픽 및 디자인,19,1.2411
독일,DEU,건강 및 피트니스,19,1.0566
독일,DEU,라이프스타일,19,1.1076
독일,DEU,의료,19,
독일,DEU,음악,19,
독일,DEU,뉴스 및 잡지,19,0.6983
독일,DEU,사진 및 비디오,19,1.162
독일,DEU,생산성,19,
독일,DEU,부동산,19,
독일,DEU,RMG,19,
독일,DEU,쇼핑,19,1.0752
독일,DEU,소셜,19,
독일,DEU,소셜 미디어,19,0.981
독일,DEU,스포츠,19,1.6674
독일,DEU,도구,19,
독일,DEU,여행,19,0.702
독일,DEU,여행 및 내비게이션,19,
독일,DEU,유틸리티 및 생산성,19,0.712
독일,DEU,날씨,19,
독일,DEU,예술 및 디자인,20,
독일,DEU,자동차,20,1.5389
독일,DEU,도서 및 참고자료,20,0.9682
독일,DEU,비즈니스,20,0.3092
독일,DEU,교육,20,1.1802
독일,DEU,엔터테인먼트,20,0.7113
독일,DEU,가족 및 관계,20,
독일,DEU,금융,20,-0.0445
독일,DEU,음식 및 음료,20,
독일,DEU,생성형 AI,20,1.1502
독일,DEU,그래픽 및 디자인,20,1.2347
독일,DEU,건강 및 피트니스,20,1.6706
독일,DEU,라이프스타일,20,1.5735
독일,DEU,의료,20,
독일,DEU,음악,20,
독일,DEU,뉴스 및 잡지,20,0.4616
독일,DEU,사진 및 비디오,20,1.3452
독일,DEU,생산성,20,
독일,DEU,부동산,20,
독일,DEU,RMG,20,
독일,DEU,쇼핑,20,1.4868
독일,DEU,소셜,20,
독일,DEU,소셜 미디어,20,1.2182
독일,DEU,스포츠,20,1.4717
독일,DEU,도구,20,
독일,DEU,여행,20,0.6287
독일,DEU,여행 및 내비게이션,20,
독일,DEU,유틸리티 및 생산성,20,0.6672
독일,DEU,날씨,20,
독일,DEU,예술 및 디자인,21,
독일,DEU,자동차,21,1.8844
독일,DEU,도서 및 참고자료,21,1.3305
독일,DEU,비즈니스,21,0.166
독일,DEU,교육,21,1.8424
독일,DEU,엔터테인먼트,21,0.5673
독일,DEU,가족 및 관계,21,
독일,DEU,금융,21,0.2815
독일,DEU,음식 및 음료,21,
독일,DEU,생성형 AI,21,1.627
독일,DEU,그래픽 및 디자인,21,0.9777
독일,DEU,건강 및 피트니스,21,1.2215
독일,DEU,라이프스타일,21,1.1352
독일,DEU,의료,21,
독일,DEU,음악,21,
독일,DEU,뉴스 및 잡지,21,0.5059
독일,DEU,사진 및 비디오,21,1.2559
독일,DEU,생산성,21,
독일,DEU,부동산,21,
독일,DEU,RMG,21,
독일,DEU,쇼핑,21,1.7194
독일,DEU,소셜,21,
독일,DEU,소셜 미디어,21,1.4133
독일,DEU,스포츠,21,1.9135
독일,DEU,도구,21,
독일,DEU,여행,21,0.514
독일,DEU,여행 및 내비게이션,21,
독일,DEU,유틸리티 및 생산성,21,0.4136
독일,DEU,날씨,21,
독일,DEU,예술 및 디자인,22,
독일,DEU,자동차,22,1.4599
독일,DEU,도서 및 참고자료,22,1.6653
독일,DEU,비즈니스,22,-0.2473
독일,DEU,교육,22,2.3823
독일,DEU,엔터테인먼트,22,0.2441
독일,DEU,가족 및 관계,22,
독일,DEU,금융,22,0.1073
독일,DEU,음식 및 음료,22,
독일,DEU,생성형 AI,22,1.6671
독일,DEU,그래픽 및 디자인,22,0.5635
독일,DEU,건강 및 피트니스,22,0.7594
독일,DEU,라이프스타일,22,0.3993
독일,DEU,의료,22,
독일,DEU,음악,22,
독일,DEU,뉴스 및 잡지,22,0.1077
독일,DEU,사진 및 비디오,22,0.9161
독일,DEU,생산성,22,
독일,DEU,부동산,22,
독일,DEU,RMG,22,
독일,DEU,쇼핑,22,1.1355
독일,DEU,소셜,22,
독일,DEU,소셜 미디어,22,1.2865
독일,DEU,스포츠,22,1.8876
독일,DEU,도구,22,
독일,DEU,여행,22,0.4272
독일,DEU,여행 및 내비게이션,22,
독일,DEU,유틸리티 및 생산성,22,-0.0017
독일,DEU,날씨,22,
독일,DEU,예술 및 디자인,23,
독일,DEU,자동차,23,0.6414
독일,DEU,도서 및 참고자료,23,1.4747
독일,DEU,비즈니스,23,-0.7538
독일,DEU,교육,23,1.2334
독일,DEU,엔터테인먼트,23,-0.2976
독일,DEU,가족 및 관계,23,
독일,DEU,금융,23,-0.3983
독일,DEU,음식 및 음료,23,
독일,DEU,생성형 AI,23,1.2352
독일,DEU,그래픽 및 디자인,23,-0.206
독일,DEU,건강 및 피트니스,23,0.086
독일,DEU,라이프스타일,23,-0.4884
독일,DEU,의료,23,
독일,DEU,음악,23,
독일,DEU,뉴스 및 잡지,23,-0.6921
독일,DEU,사진 및 비디오,23,0.323
독일,DEU,생산성,23,
독일,DEU,부동산,23,
독일,DEU,RMG,23,
독일,DEU,쇼핑,23,0.1084
독일,DEU,소셜,23,
독일,DEU,소셜 미디어,23,0.6678
독일,DEU,스포츠,23,0.2557
독일,DEU,도구,23,
독일,DEU,여행,23,-0.3866
독일,DEU,여행 및 내비게이션,23,
독일,DEU,유틸리티 및 생산성,23,-0.6727
독일,DEU,날씨,23,
프랑스,FRA,예술 및 디자인,0,
프랑스,FRA,자동차,0,
프랑스,FRA,도서 및 참고자료,0,0.8202
프랑스,FRA,비즈니스,0,-1.1163
프랑스,FRA,교육,0,-0.752
프랑스,FRA,엔터테인먼트,0,-0.5884
프랑스,FRA,가족 및 관계,0,
프랑스,FRA,금융,0,
프랑스,FRA,음식 및 음료,0,
프랑스,FRA,생성형 AI,0,0.3508
프랑스,FRA,그래픽 및 디자인,0,-0.6286
프랑스,FRA,건강 및 피트니스,0,-0.8514
프랑스,FRA,라이프스타일,0,-0.4737
프랑스,FRA,의료,0,
프랑스,FRA,음악,0,
프랑스,FRA,뉴스 및 잡지,0,-1.0942
프랑스,FRA,사진 및 비디오,0,-0.7326
프랑스,FRA,생산성,0,
프랑스,FRA,부동산,0,
프랑스,FRA,RMG,0,
프랑스,FRA,쇼핑,0,-0.7522
프랑스,FRA,소셜,0,
프랑스,FRA,소셜 미디어,0,-0.0761
프랑스,FRA,스포츠,0,-0.3631
프랑스,FRA,도구,0,
프랑스,FRA,여행,0,-0.8431
프랑스,FRA,여행 및 내비게이션,0,
프랑스,FRA,유틸리티 및 생산성,0,-0.7435
프랑스,FRA,날씨,0,
프랑스,FRA,예술 및 디자인,1,
프랑스,FRA,자동차,1,
프랑스,FRA,도서 및 참고자료,1,-0.1308
프랑스,FRA,비즈니스,1,-1.3547
프랑스,FRA,교육,1,-1.1834
프랑스,FRA,엔터테인먼트,1,-1.28
프랑스,FRA,가족 및 관계,1,
프랑스,FRA,금융,1,
프랑스,FRA,음식 및 음료,1,
프랑스,FRA,생성형 AI,1,-0.3705
프랑스,FRA,그래픽 및 디자인,1,-1.0073
프랑스,FRA,건강 및 피트니스,1,-1.2977
프랑스,FRA,라이프스타일,1,-0.9007
프랑스,FRA,의료,1,
프랑스,FRA,음악,1,
프랑스,FRA,뉴스 및 잡지,1,-1.4882
프랑스,FRA,사진 및 비디오,1,-1.2549
프랑스,FRA,생산성,1,
프랑스,FRA,부동산,1,
프랑스,FRA,RMG,1,
프랑스,FRA,쇼핑,1,-1.2736
프랑스,FRA,소셜,1,
프랑스,FRA,소셜 미디어,1,-0.8208
프랑스,FRA,스포츠,1,-0.6658
프랑스,FRA,도구,1,
프랑스,FRA,여행,1,-1.3302
프랑스,FRA,여행 및 내비게이션,1,
프랑스,FRA,유틸리티 및 생산성,1,-1.2853
프랑스,FRA,날씨,1,
프랑스,FRA,예술 및 디자인,2,
프랑스,FRA,자동차,2,
프랑스,FRA,도서 및 참고자료,2,-1.0409
프랑스,FRA,비즈니스,2,-1.4592
프랑스,FRA,교육,2,-1.3025
프랑스,FRA,엔터테인먼트,2,-1.6649
프랑스,FRA,가족 및 관계,2,
프랑스,FRA,금융,2,
프랑스,FRA,음식 및 음료,2,
프랑스,FRA,생성형 AI,2,-0.9494
프랑스,FRA,그래픽 및 디자인,2,-1.3588
프랑스,FRA,건강 및 피트니스,2,-1.4408
프랑스,FRA,라이프스타일,2,-1.1092
프랑스,FRA,의료,2,
프랑스,FRA,음악,2,
프랑스,FRA,뉴스 및 잡지,2,-1.6102
프랑스,FRA,사진 및 비디오,2,-1.4802
프랑스,FRA,생산성,2,
프랑스,FRA,부동산,2,
프랑스,FRA,RMG,2,
프랑스,FRA,쇼핑,2,-1.5142
프랑스,FRA,소셜,2,
프랑스,FRA,소셜 미디어,2,-1.2981
프랑스,FRA,스포츠,2,-0.7773
프랑스,FRA,도구,2,
프랑스,FRA,여행,2,-1.5774
프랑스,FRA,여행 및 내비게이션,2,
프랑스,FRA,유틸리티 및 생산성,2,-1.5922
프랑스,FRA,날씨,2,
프랑스,FRA,예술 및 디자인,3,
프랑스,FRA,자동차,3,
프랑스,FRA,도서 및 참고자료,3,-1.4451
프랑스,FRA,비즈니스,3,-1.4646
프랑스,FRA,교육,3,-1.3314
프랑스,FRA,엔터테인먼트,3,-1.8398
프랑스,FRA,가족 및 관계,3,
프랑스,FRA,금융,3,
프랑스,FRA,음식 및 음료,3,
프랑스,FRA,생성형 AI,3,-1.3591
프랑스,FRA,그래픽 및 디자인,3,-1.4621
프랑스,FRA,건강 및 피트니스,3,-1.4932
프랑스,FRA,라이프스타일,3,-1.217
프랑스,FRA,의료,3,
프랑스,FRA,음악,3,
프랑스,FRA,뉴스 및 잡지,3,-1.6352
프랑스,FRA,사진 및 비디오,3,-1.4543
프랑스,FRA,생산성,3,
프랑스,FRA,부동산,3,
프랑스,FRA,RMG,3,
프랑스,FRA,쇼핑,3,-1.612
프랑스,FRA,소셜,3,
프랑스,FRA,소셜 미디어,3,-1.583
프랑스,FRA,스포츠,3,-0.8459
프랑스,FRA,도구,3,
프랑스,FRA,여행,3,-1.6749
프랑스,FRA,여행 및 내비게이션,3,
프랑스,FRA,유틸리티 및 생산성,3,-1.7454
프랑스,FRA,날씨,3,
프랑스,FRA,예술 및 디자인,4,
프랑스,FRA,자동차,4,
프랑스,FRA,도서 및 참고자료,4,-1.6547
프랑스,FRA,비즈니스,4,-1.4331
프랑스,FRA,교육,4,-1.3314
프랑스,FRA,엔터테인먼트,4,-1.8857
프랑스,FRA,가족 및 관계,4,
프랑스,FRA,금융,4,
프랑스,FRA,음식 및 음료,4,
프랑스,FRA,생성형 AI,4,-1.6289
프랑스,FRA,그래픽 및 디자인,4,-1.5237
프랑스,FRA,건강 및 피트니스,4,-1.4506
프랑스,FRA,라이프스타일,4,-1.2258
프랑스,FRA,의료,4,
프랑스,FRA,음악,4,
프랑스,FRA,뉴스 및 잡지,4,-1.5572
프랑스,FRA,사진 및 비디오,4,-1.3922
프랑스,FRA,생산성,4,
프랑스,FRA,부동산,4,
프랑스,FRA,RMG,4,
프랑스,FRA,쇼핑,4,-1.6247
프랑스,FRA,소셜,4,
프랑스,FRA,소셜 미디어,4,-1.6988
프랑스,FRA,스포츠,4,-0.8747
프랑스,FRA,도구,4,
프랑스,FRA,여행,4,-1.6994
프랑스,FRA,여행 및 내비게이션,4,
프랑스,FRA,유틸리티 및 생산성,4,-1.7601
프랑스,FRA,날씨,4,
프랑스,FRA,예술 및 디자인,5,
프랑스,FRA,자동차,5,
프랑스,FRA,도서 및 참고자료,5,-1.6704
프랑스,FRA,비즈니스,5,-1.3492
프랑스,FRA,교육,5,-1.2537
프랑스,FRA,엔터테인먼트,5,-1.7325
프랑스,FRA,가족 및 관계,5,
프랑스,FRA,금융,5,
프랑스,FRA,음식 및 음료,5,
프랑스,FRA,생성형 AI,5,-1.6727
프랑스,FRA,그래픽 및 디자인,5,-1.482
프랑스,FRA,건강 및 피트니스,5,-1.295
프랑스,FRA,라이프스타일,5,-1.0668
프랑스,FRA,의료,5,
프랑스,FRA,음악,5,
프랑스,FRA,뉴스 및 잡지,5,-1.3882
프랑스,FRA,사진 및 비디오,5,-1.2188
프랑스,FRA,생산성,5,
프랑스,FRA,부동산,5,
프랑스,FRA,RMG,5,
프랑스,FRA,쇼핑,5,-1.5662
프랑스,FRA,소셜,5,
프랑스,FRA,소셜 미디어,5,-1.6689
프랑스,FRA,스포츠,5,-0.8672
프랑스,FRA,도구,5,
프랑스,FRA,여행,5,-1.5482
프랑스,FRA,여행 및 내비게이션,5,
프랑스,FRA,유틸리티 및 생산성,5,-1.5691
프랑스,FRA,날씨,5,
프랑스,FRA,예술 및 디자인,6,
프랑스,FRA,자동차,6,
프랑스,FRA,도서 및 참고자료,6,-1.3722
프랑스,FRA,비즈니스,6,-1.0716
프랑스,FRA,교육,6,-0.7901
프랑스,FRA,엔터테인먼트,6,-1.0894
프랑스,FRA,가족 및 관계,6,
프랑스,FRA,금융,6,
프랑스,FRA,음식 및 음료,6,
프랑스,FRA,생성형 AI,6,-1.4225
프랑스,FRA,그래픽 및 디자인,6,-1.2972
프랑스,FRA,건강 및 피트니스,6,-0.8265
프랑스,FRA,라이프스타일,6,-0.937
프랑스,FRA,의료,6,
프랑스,FRA,음악,6,
프랑스,FRA,뉴스 및 잡지,6,-0.7013
프랑스,FRA,사진 및 비디오,6,-1.0341
프랑스,FRA,생산성,6,
프랑스,FRA,부동산,6,
프랑스,FRA,RMG,6,
프랑스,FRA,쇼핑,6,-1.2542
프랑스,FRA,소셜,6,
프랑스,FRA,소셜 미디어,6,-1.3815
프랑스,FRA,스포츠,6,-0.7861
프랑스,FRA,도구,6,
프랑스,FRA,여행,6,-1.165
프랑스,FRA,여행 및 내비게이션,6,
프랑스,FRA,유틸리티 및 생산성,6,-1.0638
프랑스,FRA,날씨,6,
프랑스,FRA,예술 및 디자인,7,
프랑스,FRA,자동차,7,
프랑스,FRA,도서 및 참고자료,7,-0.8492
프랑스,FRA,비즈니스,7,-0.5829
프랑스,FRA,교육,7,-0.0635
프랑스,FRA,엔터테인먼트,7,-0.0195
프랑스,FRA,가족 및 관계,7,
프랑스,FRA,금융,7,
프랑스,FRA,음식 및 음료,7,
프랑스,FRA,생성형 AI,7,-0.9393
프랑스,FRA,그래픽 및 디자인,7,-1.0581
프랑스,FRA,건강 및 피트니스,7,-0.0933
프랑스,FRA,라이프스타일,7,-0.6731
프랑스,FRA,의료,7,
프랑스,FRA,음악,7,
프랑스,FRA,뉴스 및 잡지,7,0.2617
프랑스,FRA,사진 및 비디오,7,-0.7765
프랑스,FRA,생산성,7,
프랑스,FRA,부동산,7,
프랑스,FRA,RMG,7,
프랑스,FRA,쇼핑,7,-0.6381
프랑스,FRA,소셜,7,
프랑스,FRA,소셜 미디어,7,-0.7757
프랑스,FRA,스포츠,7,-0.6879
프랑스,FRA,도구,7,
프랑스,FRA,여행,7,-0.3492
프랑스,FRA,여행 및 내비게이션,7,
프랑스,FRA,유틸리티 및 생산성,7,-0.2102
프랑스,FRA,날씨,7,
프랑스,FRA,예술 및 디자인,8,
프랑스,FRA,자동차,8,
프랑스,FRA,도서 및 참고자료,8,-0.5492
프랑스,FRA,비즈니스,8,0.066
프랑스,FRA,교육,8,0.3278
프랑스,FRA,엔터테인먼트,8,0.388
프랑스,FRA,가족 및 관계,8,
프랑스,FRA,금융,8,
프랑스,FRA,음식 및 음료,8,
프랑스,FRA,생성형 AI,8,-0.7771
프랑스,FRA,그래픽 및 디자인,8,-0.6214
프랑스,FRA,건강 및 피트니스,8,0.0754
프랑스,FRA,라이프스타일,8,-0.4985
프랑스,FRA,의료,8,
프랑스,FRA,음악,8,
프랑스,FRA,뉴스 및 잡지,8,0.7927
프랑스,FRA,사진 및 비디오,8,-0.4998
프랑스,FRA,생산성,8,
프랑스,FRA,부동산,8,
프랑스,FRA,RMG,8,
프랑스,FRA,쇼핑,8,-0.1853
프랑스,FRA,소셜,8,
프랑스,FRA,소셜 미디어,8,-0.443
프랑스,FRA,스포츠,8,-0.6656
프랑스,FRA,도구,8,
프랑스,FRA,여행,8,0.1285
프랑스,FRA,여행 및 내비게이션,8,
프랑스,FRA,유틸리티 및 생산성,8,0.0992
프랑스,FRA,날씨,8,
프랑스,FRA,예술 및 디자인,9,
프랑스,FRA,자동차,9,
프랑스,FRA,도서 및 참고자료,9,-0.3239
프랑스,FRA,비즈니스,9,0.7899
프랑스,FRA,교육,9,0.3477
프랑스,FRA,엔터테인먼트,9,0.4109
프랑스,FRA,가족 및 관계,9,
프랑스,FRA,금융,9,
프랑스,FRA,음식 및 음료,9,
프랑스,FRA,생성형 AI,9,-0.602
프랑스,FRA,그래픽 및 디자인,9,-0.2645
프랑스,FRA,건강 및 피트니스,9,0.0327
프랑스,FRA,라이프스타일,9,-0.3749
프랑스,FRA,의료,9,
프랑스,FRA,음악,9,
프랑스,FRA,뉴스 및 잡지,9,0.6157
프랑스,FRA,사진 및 비디오,9,-0.2075
프랑스,FRA,생산성,9,
프랑스,FRA,부동산,9,
프랑스,FRA,RMG,9,
프랑스,FRA,쇼핑,9,0.0999
프랑스,FRA,소셜,9,
프랑스,FRA,소셜 미디어,9,-0.2346
프랑스,FRA,스포츠,9,-0.6245
프랑스,FRA,도구,9,
프랑스,FRA,여행,9,0.2715
프랑스,FRA,여행 및 내비게이션,9,
프랑스,FRA,유틸리티 및 생산성,9,0.2522
프랑스,FRA,날씨,9,
프랑스,FRA,예술 및 디자인,10,
프랑스,FRA,자동차,10,
프랑스,FRA,도서 및 참고자료,10,-0.225
프랑스,FRA,비즈니스,10,1.0022
프랑스,FRA,교육,10,0.134
프랑스,FRA,엔터테인먼트,10,0.5118
프랑스,FRA,가족 및 관계,10,
프랑스,FRA,금융,10,
프랑스,FRA,음식 및 음료,10,
프랑스,FRA,생성형 AI,10,-0.2341
프랑스,FRA,그래픽 및 디자인,10,0.0852
프랑스,FRA,건강 및 피트니스,10,0.0524
프랑스,FRA,라이프스타일,10,-0.3271
프랑스,FRA,의료,10,
프랑스,FRA,음악,10,
프랑스,FRA,뉴스 및 잡지,10,0.1107
프랑스,FRA,사진 및 비디오,10,-0.0079
프랑스,FRA,생산성,10,
프랑스,FRA,부동산,10,
프랑스,FRA,RMG,10,
프랑스,FRA,쇼핑,10,0.4047
프랑스,FRA,소셜,10,
프랑스,FRA,소셜 미디어,10,-0.0479
프랑스,FRA,스포츠,10,-0.598
프랑스,FRA,도구,10,
프랑스,FRA,여행,10,0.4137
프랑스,FRA,여행 및 내비게이션,10,
프랑스,FRA,유틸리티 및 생산성,10,0.4636
프랑스,FRA,날씨,10,
프랑스,FRA,예술 및 디자인,11,
프랑스,FRA,자동차,11,
프랑스,FRA,도서 및 참고자료,11,-0.0858
프랑스,FRA,비즈니스,11,1.1208
프랑스,FRA,교육,11,0.017
프랑스,FRA,엔터테인먼트,11,0.5243
프랑스,FRA,가족 및 관계,11,
프랑스,FRA,금융,11,
프랑스,FRA,음식 및 음료,11,
프랑스,FRA,생성형 AI,11,0.0006
프랑스,FRA,그래픽 및 디자인,11,0.415
프랑스,FRA,건강 및 피트니스,11,0.0896
프랑스,FRA,라이프스타일,11,-0.2182
프랑스,FRA,의료,11,
프랑스,FRA,음악,11,
프랑스,FRA,뉴스 및 잡지,11,-0.0103
프랑스,FRA,사진 및 비디오,11,0.2126
프랑스,FRA,생산성,11,
프랑스,FRA,부동산,11,
프랑스,FRA,RMG,11,
프랑스,FRA,쇼핑,11,0.5218
프랑스,FRA,소셜,11,
프랑스,FRA,소셜 미디어,11,0.1202
프랑스,FRA,스포츠,11,-0.5318
프랑스,FRA,도구,11,
프랑스,FRA,여행,11,0.5783
프랑스,FRA,여행 및 내비게이션,11,
프랑스,FRA,유틸리티 및 생산성,11,0.6592
프랑스,FRA,날씨,11,
프랑스,FRA,예술 및 디자인,12,
프랑스,FRA,자동차,12,
프랑스,FRA,도서 및 참고자료,12,-0.0189
프랑스,FRA,비즈니스,12,0.9673
프랑스,FRA,교육,12,-0.195
프랑스,FRA,엔터테인먼트,12,0.5949
프랑스,FRA,가족 및 관계,12,
프랑스,FRA,금융,12,
프랑스,FRA,음식 및 음료,12,
프랑스,FRA,생성형 AI,12,0.1791
프랑스,FRA,그래픽 및 디자인,12,0.4204
프랑스,FRA,건강 및 피트니스,12,0.1603
프랑스,FRA,라이프스타일,12,0.2569
프랑스,FRA,의료,12,
프랑스,FRA,음악,12,
프랑스,FRA,뉴스 및 잡지,12,0.1247
프랑스,FRA,사진 및 비디오,12,0.352
프랑스,FRA,생산성,12,
프랑스,FRA,부동산,12,
프랑스,FRA,RMG,12,
프랑스,FRA,쇼핑,12,0.5655
프랑스,FRA,소셜,12,
프랑스,FRA,소셜 미디어,12,0.2453
프랑스,FRA,스포츠,12,-0.3876
프랑스,FRA,도구,12,
프랑스,FRA,여행,12,0.7913
프랑스,FRA,여행 및 내비게이션,12,
프랑스,FRA,유틸리티 및 생산성,12,0.7775
프랑스,FRA,날씨,12,
프랑스,FRA,예술 및 디자인,13,
프랑스,FRA,자동차,13,
프랑스,FRA,도서 및 참고자료,13,0.0215
프랑스,FRA,비즈니스,13,0.9118
프랑스,FRA,교육,13,-0.1298
프랑스,FRA,엔터테인먼트,13,0.7001
프랑스,FRA,가족 및 관계,13,
프랑스,FRA,금융,13,
프랑스,FRA,음식 및 음료,13,
프랑스,FRA,생성형 AI,13,0.3337
프랑스,FRA,그래픽 및 디자인,13,0.6469
프랑스,FRA,건강 및 피트니스,13,0.051
프랑스,FRA,라이프스타일,13,0.4939
프랑스,FRA,의료,13,
프랑스,FRA,음악,13,
프랑스,FRA,뉴스 및 잡지,13,0.3407
프랑스,FRA,사진 및 비디오,13,0.3766
프랑스,FRA,생산성,13,
프랑스,FRA,부동산,13,
프랑스,FRA,RMG,13,
프랑스,FRA,쇼핑,13,0.7514
프랑스,FRA,소셜,13,
프랑스,FRA,소셜 미디어,13,0.5184
프랑스,FRA,스포츠,13,-0.3199
프랑스,FRA,도구,13,
프랑스,FRA,여행,13,1.0035
프랑스,FRA,여행 및 내비게이션,13,
프랑스,FRA,유틸리티 및 생산성,13,0.8244
프랑스,FRA,날씨,13,
프랑스,FRA,예술 및 디자인,14,
프랑스,FRA,자동차,14,
프랑스,FRA,도서 및 참고자료,14,-0.0079
프랑스,FRA,비즈니스,14,0.8955
프랑스,FRA,교육,14,-0.2557
프랑스,FRA,엔터테인먼트,14,0.5592
프랑스,FRA,가족 및 관계,14,
프랑스,FRA,금융,14,
프랑스,FRA,음식 및 음료,14,
프랑스,FRA,생성형 AI,14,0.2742
프랑스,FRA,그래픽 및 디자인,14,0.5672
프랑스,FRA,건강 및 피트니스,14,-0.0751
프랑스,FRA,라이프스타일,14,0.0978
프랑스,FRA,의료,14,
프랑스,FRA,음악,14,
프랑스,FRA,뉴스 및 잡지,14,0.1407
프랑스,FRA,사진 및 비디오,14,0.6493
프랑스,FRA,생산성,14,
프랑스,FRA,부동산,14,
프랑스,FRA,RMG,14,
프랑스,FRA,쇼핑,14,0.6251
프랑스,FRA,소셜,14,
프랑스,FRA,소셜 미디어,14,0.4542
프랑스,FRA,스포츠,14,-0.2276
프랑스,FRA,도구,14,
프랑스,FRA,여행,14,0.7837
프랑스,FRA,여행 및 내비게이션,14,
프랑스,FRA,유틸리티 및 생산성,14,0.7477
프랑스,FRA,날씨,14,
프랑스,FRA,예술 및 디자인,15,
프랑스,FRA,자동차,15,
프랑스,FRA,도서 및 참고자료,15,0.0867
프랑스,FRA,비즈니스,15,1.0076
프랑스,FRA,교육,15,-0.3194
프랑스,FRA,엔터테인먼트,15,0.5543
프랑스,FRA,가족 및 관계,15,
프랑스,FRA,금융,15,
프랑스,FRA,음식 및 음료,15,
프랑스,FRA,생성형 AI,15,0.2564
프랑스,FRA,그래픽 및 디자인,15,0.8082
프랑스,FRA,건강 및 피트니스,15,-0.0344
프랑스,FRA,라이프스타일,15,-0.0672
프랑스,FRA,의료,15,
프랑스,FRA,음악,15,
프랑스,FRA,뉴스 및 잡지,15,0.1937
프랑스,FRA,사진 및 비디오,15,0.8663
프랑스,FRA,생산성,15,
프랑스,FRA,부동산,15,
프랑스,FRA,RMG,15,
프랑스,FRA,쇼핑,15,0.5292
프랑스,FRA,소셜,15,
프랑스,FRA,소셜 미디어,15,0.4998
프랑스,FRA,스포츠,15,-0.0248
프랑스,FRA,도구,15,
프랑스,FRA,여행,15,0.829
프랑스,FRA,여행 및 내비게이션,15,
프랑스,FRA,유틸리티 및 생산성,15,0.7995
프랑스,FRA,날씨,15,
프랑스,FRA,예술 및 디자인,16,
프랑스,FRA,자동차,16,
프랑스,FRA,도서 및 참고자료,16,0.4984
프랑스,FRA,비즈니스,16,0.9891
프랑스,FRA,교육,16,-0.1479
프랑스,FRA,엔터테인먼트,16,0.6247
프랑스,FRA,가족 및 관계,16,
프랑스,FRA,금융,16,
