Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
USA,U.S.,Social Media,25-44,22,1.02x,1.02,0.02
USA,U.S.,Utilities,25-44,23,1.02x,1.02,0.02
USA,U.S.,Games / Strategy,25-44,25,1.01x,1.01,0.01
USA,U.S.,Music,25-44,27,0.99x,0.99,-0.01
USA,U.S.,Education,25-44,28,0.97x,0.97,-0.03
USA,U.S.,Entertainment,25-44,30,0.96x,0.96,-0.04
USA,U.S.,Games / Casino,25-44,31,0.92x,0.92,-0.08
USA,U.S.,Graphics & Design,25-44,36,0.78x,0.78,-0.22
USA,U.S.,Games / Casino,45+,1,3.70x,3.70,2.7
USA,U.S.,Weather,45+,2,3.00x,3.00,2
USA,U.S.,Games / Puzzle,45+,5,2.01x,2.01,1.01
USA,U.S.,Travel,45+,10,1.59x,1.59,0.59
USA,U.S.,Sports,45+,11,1.56x,1.56,0.56
USA,U.S.,Health & Fitness,45+,12,1.53x,1.53,0.53
USA,U.S.,News,45+,13,1.52x,1.52,0.52
USA,U.S.,Finance,45+,14,1.49x,1.49,0.49
USA,U.S.,Shopping,45+,15,1.48x,1.48,0.48
USA,U.S.,Productivity,45+,17,1.44x,1.44,0.44
USA,U.S.,Business,45+,18,1.39x,1.39,0.39
USA,U.S.,Food & Drink,45+,21,1.04x,1.04,0.04
USA,U.S.,Games / Strategy,45+,22,0.99x,0.99,-0.01
USA,U.S.,Education,45+,25,0.93x,0.93,-0.07
USA,U.S.,Music,45+,26,0.86x,0.86,-0.14
USA,U.S.,Social Media,45+,28,0.81x,0.81,-0.19
USA,U.S.,Utilities,45+,29,0.76x,0.76,-0.24
USA,U.S.,Entertainment,45+,32,0.71x,0.71,-0.29
USA,U.S.,Graphics & Design,45+,34,0.57x,0.57,-0.43
VNM,Vietnam,Games / Strategy,18-24,2,1.24x,1.24,0.24
VNM,Vietnam,Education,18-24,3,1.20x,1.20,0.2
VNM,Vietnam,Graphics & Design,18-24,6,1.18x,1.18,0.18
VNM,Vietnam,Productivity,18-24,10,1.16x,1.16,0.16
VNM,Vietnam,Shopping,18-24,11,1.15x,1.15,0.15
VNM,Vietnam,Games / Puzzle,18-24,12,1.13x,1.13,0.13
VNM,Vietnam,Social Media,18-24,14,1.12x,1.12,0.12
VNM,Vietnam,Entertainment,18-24,15,1.11x,1.11,0.11
VNM,Vietnam,Music,18-24,16,1.11x,1.11,0.11
VNM,Vietnam,Utilities,18-24,18,1.09x,1.09,0.09
VNM,Vietnam,Food & Drink,18-24,23,1.02x,1.02,0.02
VNM,Vietnam,Sports,18-24,26,0.98x,0.98,-0.02
VNM,Vietnam,Health & Fitness,18-24,27,0.95x,0.95,-0.05
VNM,Vietnam,News,18-24,28,0.94x,0.94,-0.06
VNM,Vietnam,Business,18-24,29,0.93x,0.93,-0.07
VNM,Vietnam,Finance,18-24,30,0.91x,0.91,-0.09
VNM,Vietnam,Travel,18-24,34,0.60x,0.60,-0.4
VNM,Vietnam,Games / Casino,18-24,35,0.46x,0.46,-0.54
VNM,Vietnam,Weather,18-24,36,0.16x,0.16,-0.84
VNM,Vietnam,Weather,25-44,1,2.27x,2.27,1.27
VNM,Vietnam,Games / Casino,25-44,2,1.76x,1.76,0.76
VNM,Vietnam,Finance,25-44,4,1.19x,1.19,0.19
VNM,Vietnam,Business,25-44,5,1.19x,1.19,0.19
VNM,Vietnam,Health & Fitness,25-44,8,1.11x,1.11,0.11
VNM,Vietnam,Graphics & Design,25-44,13,0.96x,0.96,-0.04
VNM,Vietnam,News,25-44,14,0.96x,0.96,-0.04
VNM,Vietnam,Food & Drink,25-44,15,0.96x,0.96,-0.04
VNM,Vietnam,Games / Puzzle,25-44,16,0.95x,0.95,-0.05
VNM,Vietnam,Shopping,25-44,17,0.94x,0.94,-0.06
VNM,Vietnam,Utilities,25-44,18,0.94x,0.94,-0.06
VNM,Vietnam,Music,25-44,20,0.92x,0.92,-0.08
VNM,Vietnam,Entertainment,25-44,21,0.92x,0.92,-0.08
VNM,Vietnam,Productivity,25-44,23,0.91x,0.91,-0.09
VNM,Vietnam,Social Media,25-44,27,0.90x,0.90,-0.1
VNM,Vietnam,Education,25-44,28,0.86x,0.86,-0.14
VNM,Vietnam,Travel,25-44,29,0.86x,0.86,-0.14
VNM,Vietnam,Games / Strategy,25-44,31,0.84x,0.84,-0.16
VNM,Vietnam,Sports,25-44,35,0.67x,0.67,-0.33
VNM,Vietnam,Games / Casino,45+,1,6.45x,6.45,5.45
VNM,Vietnam,Sports,45+,2,5.32x,5.32,4.32
VNM,Vietnam,News,45+,6,1.41x,1.41,0.41
VNM,Vietnam,Health & Fitness,45+,8,1.05x,1.05,0.05
VNM,Vietnam,Social Media,45+,9,0.94x,0.94,-0.06
VNM,Vietnam,Finance,45+,10,0.91x,0.91,-0.09
VNM,Vietnam,Utilities,45+,12,0.85x,0.85,-0.15
VNM,Vietnam,Entertainment,45+,13,0.83x,0.83,-0.17
VNM,Vietnam,Education,45+,14,0.78x,0.78,-0.22
VNM,Vietnam,Travel,45+,17,0.77x,0.77,-0.23
VNM,Vietnam,Weather,45+,20,0.67x,0.67,-0.33
VNM,Vietnam,Shopping,45+,23,0.57x,0.57,-0.43
VNM,Vietnam,Games / Strategy,45+,25,0.52x,0.52,-0.48
VNM,Vietnam,Music,45+,26,0.51x,0.51,-0.49
VNM,Vietnam,Productivity,45+,27,0.51x,0.51,-0.49
VNM,Vietnam,Business,45+,28,0.48x,0.48,-0.52
VNM,Vietnam,Food & Drink,45+,29,0.42x,0.42,-0.58
VNM,Vietnam,Games / Puzzle,45+,32,0.39x,0.39,-0.61
VNM,Vietnam,Graphics & Design,45+,36,0.14x,0.14,-0.86
IDN,Indonesia,Education,18-24,1,1.33x,1.33,0.33
IDN,Indonesia,Graphics & Design,18-24,2,1.31x,1.31,0.31
IDN,Indonesia,Music,18-24,4,1.23x,1.23,0.23
IDN,Indonesia,Games / Strategy,18-24,5,1.23x,1.23,0.23
IDN,Indonesia,Entertainment,18-24,6,1.20x,1.20,0.2
IDN,Indonesia,News,18-24,9,1.17x,1.17,0.17
IDN,Indonesia,Productivity,18-24,13,1.13x,1.13,0.13
IDN,Indonesia,Utilities,18-24,15,1.09x,1.09,0.09
IDN,Indonesia,Social Media,18-24,17,1.08x,1.08,0.08
IDN,Indonesia,Games / Puzzle,18-24,19,1.05x,1.05,0.05
IDN,Indonesia,Health & Fitness,18-24,22,1.01x,1.01,0.01
IDN,Indonesia,Business,18-24,23,0.97x,0.97,-0.03
IDN,Indonesia,Shopping,18-24,27,0.90x,0.90,-0.1
IDN,Indonesia,Finance,18-24,28,0.89x,0.89,-0.11
IDN,Indonesia,Travel,18-24,29,0.87x,0.87,-0.13
IDN,Indonesia,Sports,18-24,31,0.83x,0.83,-0.17
IDN,Indonesia,Weather,18-24,34,0.73x,0.73,-0.27
IDN,Indonesia,Food & Drink,18-24,35,0.55x,0.55,-0.45
IDN,Indonesia,Games / Casino,18-24,36,0.45x,0.45,-0.55
IDN,Indonesia,Food & Drink,25-44,1,1.61x,1.61,0.61
IDN,Indonesia,Sports,25-44,4,1.22x,1.22,0.22
IDN,Indonesia,Shopping,25-44,5,1.18x,1.18,0.18
IDN,Indonesia,Finance,25-44,6,1.16x,1.16,0.16
IDN,Indonesia,Games / Casino,25-44,7,1.15x,1.15,0.15
IDN,Indonesia,Travel,25-44,9,1.12x,1.12,0.12
IDN,Indonesia,Business,25-44,11,1.09x,1.09,0.09
IDN,Indonesia,Health & Fitness,25-44,12,1.06x,1.06,0.06
IDN,Indonesia,Weather,25-44,14,1.02x,1.02,0.02
IDN,Indonesia,Social Media,25-44,18,0.96x,0.96,-0.04
IDN,Indonesia,Utilities,25-44,19,0.94x,0.94,-0.06
IDN,Indonesia,Productivity,25-44,22,0.92x,0.92,-0.08
IDN,Indonesia,News,25-44,25,0.91x,0.91,-0.09
IDN,Indonesia,Games / Puzzle,25-44,26,0.91x,0.91,-0.09
IDN,Indonesia,Games / Strategy,25-44,30,0.87x,0.87,-0.13
IDN,Indonesia,Entertainment,25-44,32,0.85x,0.85,-0.15
IDN,Indonesia,Music,25-44,34,0.81x,0.81,-0.19
IDN,Indonesia,Graphics & Design,25-44,35,0.76x,0.76,-0.24
IDN,Indonesia,Education,25-44,36,0.73x,0.73,-0.27
IDN,Indonesia,Games / Casino,45+,1,3.94x,3.94,2.94
IDN,Indonesia,Weather,45+,3,1.82x,1.82,0.82
IDN,Indonesia,Games / Puzzle,45+,6,1.37x,1.37,0.37
IDN,Indonesia,Travel,45+,9,1.04x,1.04,0.04
IDN,Indonesia,Finance,45+,12,0.95x,0.95,-0.05
IDN,Indonesia,Shopping,45+,13,0.89x,0.89,-0.11
IDN,Indonesia,Food & Drink,45+,14,0.87x,0.87,-0.13
IDN,Indonesia,Utilities,45+,16,0.83x,0.83,-0.17
IDN,Indonesia,Business,45+,20,0.77x,0.77,-0.23
IDN,Indonesia,Social Media,45+,21,0.73x,0.73,-0.27
IDN,Indonesia,Health & Fitness,45+,23,0.58x,0.58,-0.42
IDN,Indonesia,Sports,45+,24,0.58x,0.58,-0.42
IDN,Indonesia,Productivity,45+,25,0.56x,0.56,-0.44
IDN,Indonesia,Music,45+,26,0.53x,0.53,-0.47
IDN,Indonesia,Education,45+,27,0.51x,0.51,-0.49
IDN,Indonesia,Graphics & Design,45+,30,0.47x,0.47,-0.53
IDN,Indonesia,Entertainment,45+,32,0.42x,0.42,-0.58
IDN,Indonesia,News,45+,35,0.31x,0.31,-0.69
IDN,Indonesia,Games / Strategy,45+,36,0.30x,0.30,-0.7
GBR,U.K.,Graphics & Design,18-24,1,1.80x,1.80,0.8
GBR,U.K.,Games / Strategy,18-24,5,1.50x,1.50,0.5
GBR,U.K.,Entertainment,18-24,7,1.45x,1.45,0.45
GBR,U.K.,Education,18-24,9,1.38x,1.38,0.38
GBR,U.K.,Social Media,18-24,13,1.34x,1.34,0.34
GBR,U.K.,Music,18-24,14,1.27x,1.27,0.27
GBR,U.K.,Utilities,18-24,16,1.17x,1.17,0.17
GBR,U.K.,Productivity,18-24,19,1.00x,1.00,0
GBR,U.K.,Food & Drink,18-24,20,0.97x,0.97,-0.03
GBR,U.K.,Games / Puzzle,18-24,22,0.90x,0.90,-0.1
GBR,U.K.,News,18-24,24,0.83x,0.83,-0.17
GBR,U.K.,Sports,18-24,27,0.81x,0.81,-0.19
GBR,U.K.,Shopping,18-24,28,0.74x,0.74,-0.26
GBR,U.K.,Health & Fitness,18-24,29,0.73x,0.73,-0.27
GBR,U.K.,Business,18-24,31,0.67x,0.67,-0.33
GBR,U.K.,Travel,18-24,32,0.65x,0.65,-0.35
GBR,U.K.,Finance,18-24,33,0.57x,0.57,-0.43
GBR,U.K.,Games / Casino,18-24,34,0.56x,0.56,-0.44
GBR,U.K.,Weather,18-24,36,0.44x,0.44,-0.56
GBR,U.K.,Finance,25-44,2,1.31x,1.31,0.31
GBR,U.K.,Business,25-44,3,1.31x,1.31,0.31
GBR,U.K.,Health & Fitness,25-44,4,1.28x,1.28,0.28
GBR,U.K.,Food & Drink,25-44,5,1.25x,1.25,0.25
GBR,U.K.,Shopping,25-44,6,1.25x,1.25,0.25
GBR,U.K.,Sports,25-44,8,1.16x,1.16,0.16
GBR,U.K.,Travel,25-44,10,1.15x,1.15,0.15
GBR,U.K.,News,25-44,11,1.11x,1.11,0.11
GBR,U.K.,Weather,25-44,13,1.09x,1.09,0.09
GBR,U.K.,Productivity,25-44,14,1.09x,1.09,0.09
GBR,U.K.,Utilities,25-44,15,1.06x,1.06,0.06
GBR,U.K.,Games / Casino,25-44,18,1.03x,1.03,0.03
GBR,U.K.,Social Media,25-44,22,1.01x,1.01,0.01
GBR,U.K.,Music,25-44,23,1.01x,1.01,0.01
GBR,U.K.,Games / Puzzle,25-44,28,0.99x,0.99,-0.01
GBR,U.K.,Education,25-44,29,0.96x,0.96,-0.04
GBR,U.K.,Entertainment,25-44,30,0.95x,0.95,-0.05
GBR,U.K.,Games / Strategy,25-44,33,0.88x,0.88,-0.12
GBR,U.K.,Graphics & Design,25-44,36,0.80x,0.80,-0.2
GBR,U.K.,Games / Casino,45+,1,2.89x,2.89,1.89
GBR,U.K.,Weather,45+,2,2.76x,2.76,1.76
GBR,U.K.,Games / Puzzle,45+,4,1.97x,1.97,0.97
GBR,U.K.,News,45+,6,1.72x,1.72,0.72
GBR,U.K.,Shopping,45+,8,1.52x,1.52,0.52
GBR,U.K.,Sports,45+,10,1.46x,1.46,0.46
GBR,U.K.,Finance,45+,12,1.38x,1.38,0.38
GBR,U.K.,Health & Fitness,45+,14,1.29x,1.29,0.29
GBR,U.K.,Travel,45+,15,1.25x,1.25,0.25
GBR,U.K.,Productivity,45+,16,1.24x,1.24,0.24
GBR,U.K.,Business,45+,18,1.09x,1.09,0.09
GBR,U.K.,Music,45+,22,0.94x,0.94,-0.06
GBR,U.K.,Utilities,45+,24,0.90x,0.90,-0.1
GBR,U.K.,Games / Strategy,45+,25,0.84x,0.84,-0.16
GBR,U.K.,Education,45+,26,0.81x,0.81,-0.19
GBR,U.K.,Entertainment,45+,28,0.77x,0.77,-0.23
GBR,U.K.,Social Media,45+,29,0.75x,0.75,-0.25
GBR,U.K.,Food & Drink,45+,30,0.72x,0.72,-0.28
GBR,U.K.,Graphics & Design,45+,34,0.47x,0.47,-0.53
MEX,Mexico,Graphics & Design,18-24,1,1.31x,1.31,0.31
MEX,Mexico,Games / Strategy,18-24,2,1.28x,1.28,0.28
MEX,Mexico,Education,18-24,8,1.19x,1.19,0.19
MEX,Mexico,Music,18-24,9,1.19x,1.19,0.19
MEX,Mexico,Entertainment,18-24,11,1.15x,1.15,0.15
MEX,Mexico,Social Media,18-24,12,1.15x,1.15,0.15
MEX,Mexico,Productivity,18-24,14,1.12x,1.12,0.12
MEX,Mexico,Utilities,18-24,16,1.05x,1.05,0.05
MEX,Mexico,News,18-24,19,1.03x,1.03,0.03
MEX,Mexico,Sports,18-24,23,0.97x,0.97,-0.03
MEX,Mexico,Health & Fitness,18-24,24,0.91x,0.91,-0.09
MEX,Mexico,Games / Casino,18-24,25,0.87x,0.87,-0.13
MEX,Mexico,Games / Puzzle,18-24,27,0.86x,0.86,-0.14
MEX,Mexico,Shopping,18-24,28,0.81x,0.81,-0.19
MEX,Mexico,Business,18-24,30,0.77x,0.77,-0.23
MEX,Mexico,Food & Drink,18-24,31,0.72x,0.72,-0.28
MEX,Mexico,Finance,18-24,33,0.64x,0.64,-0.36
MEX,Mexico,Weather,18-24,35,0.44x,0.44,-0.56
MEX,Mexico,Travel,18-24,36,0.43x,0.43,-0.57
MEX,Mexico,Weather,25-44,1,1.50x,1.50,0.5
MEX,Mexico,Finance,25-44,2,1.42x,1.42,0.42
MEX,Mexico,Food & Drink,25-44,3,1.37x,1.37,0.37
MEX,Mexico,Games / Casino,25-44,5,1.30x,1.30,0.3
MEX,Mexico,Business,25-44,7,1.29x,1.29,0.29
MEX,Mexico,Shopping,25-44,8,1.25x,1.25,0.25
MEX,Mexico,Travel,25-44,10,1.20x,1.20,0.2
MEX,Mexico,Health & Fitness,25-44,11,1.16x,1.16,0.16
MEX,Mexico,Sports,25-44,12,1.16x,1.16,0.16
MEX,Mexico,Games / Puzzle,25-44,13,1.11x,1.11,0.11
MEX,Mexico,News,25-44,17,1.04x,1.04,0.04
MEX,Mexico,Utilities,25-44,19,1.01x,1.01,0.01
MEX,Mexico,Productivity,25-44,22,0.96x,0.96,-0.04
MEX,Mexico,Social Media,25-44,24,0.94x,0.94,-0.06
MEX,Mexico,Entertainment,25-44,25,0.93x,0.93,-0.07
MEX,Mexico,Music,25-44,28,0.89x,0.89,-0.11
MEX,Mexico,Education,25-44,31,0.86x,0.86,-0.14
MEX,Mexico,Games / Strategy,25-44,34,0.80x,0.80,-0.2
MEX,Mexico,Graphics & Design,25-44,35,0.80x,0.80,-0.2
MEX,Mexico,Weather,45+,2,2.72x,2.72,1.72
MEX,Mexico,Games / Puzzle,45+,4,2.00x,2.00,1
MEX,Mexico,Business,45+,7,1.52x,1.52,0.52
MEX,Mexico,Finance,45+,8,1.50x,1.50,0.5
MEX,Mexico,Shopping,45+,11,1.20x,1.20,0.2
MEX,Mexico,Travel,45+,12,1.11x,1.11,0.11
MEX,Mexico,Food & Drink,45+,13,1.03x,1.03,0.03
MEX,Mexico,Health & Fitness,45+,15,1.01x,1.01,0.01
MEX,Mexico,Utilities,45+,17,0.98x,0.98,-0.02
MEX,Mexico,News,45+,21,0.81x,0.81,-0.19
MEX,Mexico,Productivity,45+,22,0.76x,0.76,-0.24
MEX,Mexico,Education,45+,24,0.70x,0.70,-0.3
MEX,Mexico,Social Media,45+,25,0.67x,0.67,-0.33
MEX,Mexico,Music,45+,27,0.60x,0.60,-0.4
MEX,Mexico,Entertainment,45+,28,0.57x,0.57,-0.43
MEX,Mexico,Games / Casino,45+,29,0.56x,0.56,-0.44
MEX,Mexico,Sports,45+,30,0.53x,0.53,-0.47
MEX,Mexico,Games / Strategy,45+,31,0.52x,0.52,-0.48
MEX,Mexico,Graphics & Design,45+,35,0.31x,0.31,-0.69
IND,India,Education,18-24,2,1.33x,1.33,0.33
IND,India,Games / Strategy,18-24,3,1.24x,1.24,0.24
IND,India,Music,18-24,5,1.21x,1.21,0.21
IND,India,Productivity,18-24,7,1.13x,1.13,0.13
IND,India,Social Media,18-24,9,1.12x,1.12,0.12
IND,India,Graphics & Design,18-24,10,1.12x,1.12,0.12
IND,India,Utilities,18-24,17,1.01x,1.01,0.01
IND,India,Entertainment,18-24,19,0.94x,0.94,-0.06
IND,India,Sports,18-24,20,0.93x,0.93,-0.07
IND,India,Health & Fitness,18-24,21,0.90x,0.90,-0.1
IND,India,Shopping,18-24,23,0.84x,0.84,-0.16
IND,India,Food & Drink,18-24,25,0.84x,0.84,-0.16
IND,India,Games / Puzzle,18-24,26,0.81x,0.81,-0.19
IND,India,Travel,18-24,30,0.72x,0.72,-0.28
IND,India,News,18-24,32,0.65x,0.65,-0.35
IND,India,Business,18-24,33,0.63x,0.63,-0.37
IND,India,Finance,18-24,34,0.60x,0.60,-0.4
IND,India,Weather,18-24,35,0.51x,0.51,-0.49
IND,India,Games / Casino,18-24,36,0.49x,0.49,-0.51
IND,India,Finance,25-44,1,1.41x,1.41,0.41
IND,India,Weather,25-44,3,1.39x,1.39,0.39
IND,India,Business,25-44,4,1.38x,1.38,0.38
IND,India,News,25-44,5,1.35x,1.35,0.35
IND,India,Travel,25-44,6,1.32x,1.32,0.32
IND,India,Food & Drink,25-44,8,1.22x,1.22,0.22
IND,India,Shopping,25-44,9,1.21x,1.21,0.21
IND,India,Sports,25-44,11,1.14x,1.14,0.14
IND,India,Entertainment,25-44,12,1.11x,1.11,0.11
IND,India,Health & Fitness,25-44,13,1.10x,1.10,0.1
IND,India,Games / Puzzle,25-44,15,1.04x,1.04,0.04
IND,India,Games / Casino,25-44,19,1.01x,1.01,0.01
IND,India,Utilities,25-44,20,1.00x,1.00,0
IND,India,Productivity,25-44,28,0.91x,0.91,-0.09
IND,India,Social Media,25-44,29,0.90x,0.90,-0.1
IND,India,Graphics & Design,25-44,30,0.90x,0.90,-0.1
IND,India,Music,25-44,32,0.81x,0.81,-0.19
IND,India,Games / Strategy,25-44,33,0.80x,0.80,-0.2
IND,India,Education,25-44,35,0.75x,0.75,-0.25
IND,India,Games / Casino,45+,1,3.74x,3.74,2.74
IND,India,Games / Puzzle,45+,4,2.45x,2.45,1.45
IND,India,Weather,45+,5,1.94x,1.94,0.94
IND,India,Finance,45+,7,1.34x,1.34,0.34
IND,India,News,45+,9,1.26x,1.26,0.26
IND,India,Health & Fitness,45+,11,1.13x,1.13,0.13
IND,India,Business,45+,13,1.09x,1.09,0.09
IND,India,Utilities,45+,17,0.97x,0.97,-0.03
IND,India,Travel,45+,19,0.93x,0.93,-0.07
IND,India,Shopping,45+,22,0.83x,0.83,-0.17
IND,India,Graphics & Design,45+,23,0.82x,0.82,-0.18
IND,India,Social Media,45+,24,0.75x,0.75,-0.25
IND,India,Music,45+,25,0.74x,0.74,-0.26
IND,India,Entertainment,45+,28,0.66x,0.66,-0.34
IND,India,Food & Drink,45+,29,0.64x,0.64,-0.36
IND,India,Productivity,45+,30,0.61x,0.61,-0.39
IND,India,Sports,45+,31,0.57x,0.57,-0.43
IND,India,Games / Strategy,45+,34,0.35x,0.35,-0.65
IND,India,Education,45+,36,0.26x,0.26,-0.74
