Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
JPN,日本,ゲーム / 戦略,25～44歳,19,0.96x,0.96,-0.04
JPN,日本,グラフィック・デザイン,25～44歳,20,0.95x,0.95,-0.05
JPN,日本,旅行,25～44歳,21,0.94x,0.94,-0.06
JPN,日本,ソーシャルメディア,25～44歳,23,0.93x,0.93,-0.07
JPN,日本,音楽,25～44歳,26,0.88x,0.88,-0.12
JPN,日本,天気,25～44歳,28,0.85x,0.85,-0.15
JPN,日本,教育,25～44歳,30,0.84x,0.84,-0.16
JPN,日本,スポーツ,25～44歳,31,0.84x,0.84,-0.16
JPN,日本,ゲーム / パズル,25～44歳,32,0.80x,0.80,-0.2
JPN,日本,ゲーム / カジノ,25～44歳,33,0.80x,0.80,-0.2
JPN,日本,天気,45歳以上,1,2.13x,2.13,1.13
JPN,日本,ゲーム / パズル,45歳以上,2,1.75x,1.75,0.75
JPN,日本,ファイナンス,45歳以上,4,1.49x,1.49,0.49
JPN,日本,スポーツ,45歳以上,6,1.41x,1.41,0.41
JPN,日本,ショッピング,45歳以上,7,1.41x,1.41,0.41
JPN,日本,ゲーム / カジノ,45歳以上,8,1.40x,1.40,0.4
JPN,日本,健康・フィットネス,45歳以上,9,1.40x,1.40,0.4
JPN,日本,食品・飲料,45歳以上,10,1.35x,1.35,0.35
JPN,日本,旅行,45歳以上,14,1.12x,1.12,0.12
JPN,日本,ゲーム / 戦略,45歳以上,18,0.89x,0.89,-0.11
JPN,日本,ニュース,45歳以上,21,0.81x,0.81,-0.19
JPN,日本,ユーティリティ,45歳以上,22,0.79x,0.79,-0.21
JPN,日本,エンターテインメント,45歳以上,23,0.78x,0.78,-0.22
JPN,日本,生産性,45歳以上,24,0.76x,0.76,-0.24
JPN,日本,音楽,45歳以上,25,0.72x,0.72,-0.28
JPN,日本,ビジネス,45歳以上,26,0.71x,0.71,-0.29
JPN,日本,ソーシャルメディア,45歳以上,27,0.69x,0.69,-0.31
JPN,日本,教育,45歳以上,28,0.65x,0.65,-0.35
JPN,日本,グラフィック・デザイン,45歳以上,32,0.53x,0.53,-0.47
USA,アメリカ合衆国,グラフィック・デザイン,18～24歳,2,1.72x,1.72,0.72
USA,アメリカ合衆国,エンターテインメント,18～24歳,6,1.32x,1.32,0.32
USA,アメリカ合衆国,音楽,18～24歳,9,1.23x,1.23,0.23
USA,アメリカ合衆国,教育,18～24歳,10,1.20x,1.20,0.2
USA,アメリカ合衆国,ソーシャルメディア,18～24歳,11,1.17x,1.17,0.17
USA,アメリカ合衆国,ユーティリティ,18～24歳,14,1.13x,1.13,0.13
USA,アメリカ合衆国,ゲーム / 戦略,18～24歳,15,1.13x,1.13,0.13
USA,アメリカ合衆国,生産性,18～24歳,17,0.87x,0.87,-0.13
USA,アメリカ合衆国,ニュース,18～24歳,18,0.87x,0.87,-0.13
USA,アメリカ合衆国,食品・飲料,18～24歳,23,0.74x,0.74,-0.26
USA,アメリカ合衆国,ゲーム / パズル,18～24歳,24,0.73x,0.73,-0.27
USA,アメリカ合衆国,スポーツ,18～24歳,26,0.65x,0.65,-0.35
USA,アメリカ合衆国,健康・フィットネス,18～24歳,27,0.64x,0.64,-0.36
USA,アメリカ合衆国,ビジネス,18～24歳,30,0.56x,0.56,-0.44
USA,アメリカ合衆国,ショッピング,18～24歳,32,0.55x,0.55,-0.45
USA,アメリカ合衆国,ファイナンス,18～24歳,33,0.53x,0.53,-0.47
USA,アメリカ合衆国,天気,18～24歳,34,0.46x,0.46,-0.54
USA,アメリカ合衆国,旅行,18～24歳,35,0.45x,0.45,-0.55
USA,アメリカ合衆国,ゲーム / カジノ,18～24歳,36,0.21x,0.21,-0.79
USA,アメリカ合衆国,ショッピング,25～44歳,1,1.26x,1.26,0.26
USA,アメリカ合衆国,ビジネス,25～44歳,2,1.25x,1.25,0.25
USA,アメリカ合衆国,食品・飲料,25～44歳,4,1.24x,1.24,0.24
USA,アメリカ合衆国,ファイナンス,25～44歳,5,1.23x,1.23,0.23
USA,アメリカ合衆国,健康・フィットネス,25～44歳,6,1.22x,1.22,0.22
USA,アメリカ合衆国,スポーツ,25～44歳,7,1.18x,1.18,0.18
USA,アメリカ合衆国,旅行,25～44歳,9,1.14x,1.14,0.14
USA,アメリカ合衆国,ゲーム / パズル,25～44歳,16,1.06x,1.06,0.06
USA,アメリカ合衆国,ニュース,25～44歳,17,1.05x,1.05,0.05
USA,アメリカ合衆国,生産性,25～44歳,18,1.05x,1.05,0.05
USA,アメリカ合衆国,天気,25～44歳,19,1.03x,1.03,0.03
USA,アメリカ合衆国,ソーシャルメディア,25～44歳,22,1.02x,1.02,0.02
USA,アメリカ合衆国,ユーティリティ,25～44歳,23,1.02x,1.02,0.02
USA,アメリカ合衆国,ゲーム / 戦略,25～44歳,25,1.01x,1.01,0.01
USA,アメリカ合衆国,音楽,25～44歳,27,0.99x,0.99,-0.01
USA,アメリカ合衆国,教育,25～44歳,28,0.97x,0.97,-0.03
USA,アメリカ合衆国,エンターテインメント,25～44歳,30,0.96x,0.96,-0.04
USA,アメリカ合衆国,ゲーム / カジノ,25～44歳,31,0.92x,0.92,-0.08
USA,アメリカ合衆国,グラフィック・デザイン,25～44歳,36,0.78x,0.78,-0.22
USA,アメリカ合衆国,ゲーム / カジノ,45歳以上,1,3.70x,3.70,2.7
USA,アメリカ合衆国,天気,45歳以上,2,3.00x,3.00,2
USA,アメリカ合衆国,ゲーム / パズル,45歳以上,5,2.01x,2.01,1.01
USA,アメリカ合衆国,旅行,45歳以上,10,1.59x,1.59,0.59
USA,アメリカ合衆国,スポーツ,45歳以上,11,1.56x,1.56,0.56
USA,アメリカ合衆国,健康・フィットネス,45歳以上,12,1.53x,1.53,0.53
USA,アメリカ合衆国,ニュース,45歳以上,13,1.52x,1.52,0.52
USA,アメリカ合衆国,ファイナンス,45歳以上,14,1.49x,1.49,0.49
USA,アメリカ合衆国,ショッピング,45歳以上,15,1.48x,1.48,0.48
USA,アメリカ合衆国,生産性,45歳以上,17,1.44x,1.44,0.44
USA,アメリカ合衆国,ビジネス,45歳以上,18,1.39x,1.39,0.39
USA,アメリカ合衆国,食品・飲料,45歳以上,21,1.04x,1.04,0.04
USA,アメリカ合衆国,ゲーム / 戦略,45歳以上,22,0.99x,0.99,-0.01
USA,アメリカ合衆国,教育,45歳以上,25,0.93x,0.93,-0.07
USA,アメリカ合衆国,音楽,45歳以上,26,0.86x,0.86,-0.14
USA,アメリカ合衆国,ソーシャルメディア,45歳以上,28,0.81x,0.81,-0.19
USA,アメリカ合衆国,ユーティリティ,45歳以上,29,0.76x,0.76,-0.24
USA,アメリカ合衆国,エンターテインメント,45歳以上,32,0.71x,0.71,-0.29
USA,アメリカ合衆国,グラフィック・デザイン,45歳以上,34,0.57x,0.57,-0.43
VNM,ベトナム,ゲーム / 戦略,18～24歳,2,1.24x,1.24,0.24
VNM,ベトナム,教育,18～24歳,3,1.20x,1.20,0.2
VNM,ベトナム,グラフィック・デザイン,18～24歳,6,1.18x,1.18,0.18
VNM,ベトナム,生産性,18～24歳,10,1.16x,1.16,0.16
VNM,ベトナム,ショッピング,18～24歳,11,1.15x,1.15,0.15
VNM,ベトナム,ゲーム / パズル,18～24歳,12,1.13x,1.13,0.13
VNM,ベトナム,ソーシャルメディア,18～24歳,14,1.12x,1.12,0.12
VNM,ベトナム,エンターテインメント,18～24歳,15,1.11x,1.11,0.11
VNM,ベトナム,音楽,18～24歳,16,1.11x,1.11,0.11
VNM,ベトナム,ユーティリティ,18～24歳,18,1.09x,1.09,0.09
VNM,ベトナム,食品・飲料,18～24歳,23,1.02x,1.02,0.02
VNM,ベトナム,スポーツ,18～24歳,26,0.98x,0.98,-0.02
VNM,ベトナム,健康・フィットネス,18～24歳,27,0.95x,0.95,-0.05
VNM,ベトナム,ニュース,18～24歳,28,0.94x,0.94,-0.06
VNM,ベトナム,ビジネス,18～24歳,29,0.93x,0.93,-0.07
VNM,ベトナム,ファイナンス,18～24歳,30,0.91x,0.91,-0.09
VNM,ベトナム,旅行,18～24歳,34,0.60x,0.60,-0.4
VNM,ベトナム,ゲーム / カジノ,18～24歳,35,0.46x,0.46,-0.54
VNM,ベトナム,天気,18～24歳,36,0.16x,0.16,-0.84
VNM,ベトナム,天気,25～44歳,1,2.27x,2.27,1.27
VNM,ベトナム,ゲーム / カジノ,25～44歳,2,1.76x,1.76,0.76
VNM,ベトナム,ファイナンス,25～44歳,4,1.19x,1.19,0.19
VNM,ベトナム,ビジネス,25～44歳,5,1.19x,1.19,0.19
VNM,ベトナム,健康・フィットネス,25～44歳,8,1.11x,1.11,0.11
VNM,ベトナム,グラフィック・デザイン,25～44歳,13,0.96x,0.96,-0.04
VNM,ベトナム,ニュース,25～44歳,14,0.96x,0.96,-0.04
VNM,ベトナム,食品・飲料,25～44歳,15,0.96x,0.96,-0.04
VNM,ベトナム,ゲーム / パズル,25～44歳,16,0.95x,0.95,-0.05
VNM,ベトナム,ショッピング,25～44歳,17,0.94x,0.94,-0.06
VNM,ベトナム,ユーティリティ,25～44歳,18,0.94x,0.94,-0.06
VNM,ベトナム,音楽,25～44歳,20,0.92x,0.92,-0.08
VNM,ベトナム,エンターテインメント,25～44歳,21,0.92x,0.92,-0.08
VNM,ベトナム,生産性,25～44歳,23,0.91x,0.91,-0.09
VNM,ベトナム,ソーシャルメディア,25～44歳,27,0.90x,0.90,-0.1
VNM,ベトナム,教育,25～44歳,28,0.86x,0.86,-0.14
VNM,ベトナム,旅行,25～44歳,29,0.86x,0.86,-0.14
VNM,ベトナム,ゲーム / 戦略,25～44歳,31,0.84x,0.84,-0.16
VNM,ベトナム,スポーツ,25～44歳,35,0.67x,0.67,-0.33
VNM,ベトナム,ゲーム / カジノ,45歳以上,1,6.45x,6.45,5.45
VNM,ベトナム,スポーツ,45歳以上,2,5.32x,5.32,4.32
VNM,ベトナム,ニュース,45歳以上,6,1.41x,1.41,0.41
VNM,ベトナム,健康・フィットネス,45歳以上,8,1.05x,1.05,0.05
VNM,ベトナム,ソーシャルメディア,45歳以上,9,0.94x,0.94,-0.06
VNM,ベトナム,ファイナンス,45歳以上,10,0.91x,0.91,-0.09
VNM,ベトナム,ユーティリティ,45歳以上,12,0.85x,0.85,-0.15
VNM,ベトナム,エンターテインメント,45歳以上,13,0.83x,0.83,-0.17
VNM,ベトナム,教育,45歳以上,14,0.78x,0.78,-0.22
VNM,ベトナム,旅行,45歳以上,17,0.77x,0.77,-0.23
VNM,ベトナム,天気,45歳以上,20,0.67x,0.67,-0.33
VNM,ベトナム,ショッピング,45歳以上,23,0.57x,0.57,-0.43
VNM,ベトナム,ゲーム / 戦略,45歳以上,25,0.52x,0.52,-0.48
VNM,ベトナム,音楽,45歳以上,26,0.51x,0.51,-0.49
VNM,ベトナム,生産性,45歳以上,27,0.51x,0.51,-0.49
VNM,ベトナム,ビジネス,45歳以上,28,0.48x,0.48,-0.52
VNM,ベトナム,食品・飲料,45歳以上,29,0.42x,0.42,-0.58
VNM,ベトナム,ゲーム / パズル,45歳以上,32,0.39x,0.39,-0.61
VNM,ベトナム,グラフィック・デザイン,45歳以上,36,0.14x,0.14,-0.86
IDN,インドネシア,教育,18～24歳,1,1.33x,1.33,0.33
IDN,インドネシア,グラフィック・デザイン,18～24歳,2,1.31x,1.31,0.31
IDN,インドネシア,音楽,18～24歳,4,1.23x,1.23,0.23
IDN,インドネシア,ゲーム / 戦略,18～24歳,5,1.23x,1.23,0.23
IDN,インドネシア,エンターテインメント,18～24歳,6,1.20x,1.20,0.2
IDN,インドネシア,ニュース,18～24歳,9,1.17x,1.17,0.17
IDN,インドネシア,生産性,18～24歳,13,1.13x,1.13,0.13
IDN,インドネシア,ユーティリティ,18～24歳,15,1.09x,1.09,0.09
IDN,インドネシア,ソーシャルメディア,18～24歳,17,1.08x,1.08,0.08
IDN,インドネシア,ゲーム / パズル,18～24歳,19,1.05x,1.05,0.05
IDN,インドネシア,健康・フィットネス,18～24歳,22,1.01x,1.01,0.01
IDN,インドネシア,ビジネス,18～24歳,23,0.97x,0.97,-0.03
IDN,インドネシア,ショッピング,18～24歳,27,0.90x,0.90,-0.1
IDN,インドネシア,ファイナンス,18～24歳,28,0.89x,0.89,-0.11
IDN,インドネシア,旅行,18～24歳,29,0.87x,0.87,-0.13
IDN,インドネシア,スポーツ,18～24歳,31,0.83x,0.83,-0.17
IDN,インドネシア,天気,18～24歳,34,0.73x,0.73,-0.27
IDN,インドネシア,食品・飲料,18～24歳,35,0.55x,0.55,-0.45
IDN,インドネシア,ゲーム / カジノ,18～24歳,36,0.45x,0.45,-0.55
IDN,インドネシア,食品・飲料,25～44歳,1,1.61x,1.61,0.61
IDN,インドネシア,スポーツ,25～44歳,4,1.22x,1.22,0.22
IDN,インドネシア,ショッピング,25～44歳,5,1.18x,1.18,0.18
IDN,インドネシア,ファイナンス,25～44歳,6,1.16x,1.16,0.16
IDN,インドネシア,ゲーム / カジノ,25～44歳,7,1.15x,1.15,0.15
IDN,インドネシア,旅行,25～44歳,9,1.12x,1.12,0.12
IDN,インドネシア,ビジネス,25～44歳,11,1.09x,1.09,0.09
IDN,インドネシア,健康・フィットネス,25～44歳,12,1.06x,1.06,0.06
IDN,インドネシア,天気,25～44歳,14,1.02x,1.02,0.02
IDN,インドネシア,ソーシャルメディア,25～44歳,18,0.96x,0.96,-0.04
IDN,インドネシア,ユーティリティ,25～44歳,19,0.94x,0.94,-0.06
IDN,インドネシア,生産性,25～44歳,22,0.92x,0.92,-0.08
IDN,インドネシア,ニュース,25～44歳,25,0.91x,0.91,-0.09
IDN,インドネシア,ゲーム / パズル,25～44歳,26,0.91x,0.91,-0.09
IDN,インドネシア,ゲーム / 戦略,25～44歳,30,0.87x,0.87,-0.13
IDN,インドネシア,エンターテインメント,25～44歳,32,0.85x,0.85,-0.15
IDN,インドネシア,音楽,25～44歳,34,0.81x,0.81,-0.19
IDN,インドネシア,グラフィック・デザイン,25～44歳,35,0.76x,0.76,-0.24
IDN,インドネシア,教育,25～44歳,36,0.73x,0.73,-0.27
IDN,インドネシア,ゲーム / カジノ,45歳以上,1,3.94x,3.94,2.94
IDN,インドネシア,天気,45歳以上,3,1.82x,1.82,0.82
IDN,インドネシア,ゲーム / パズル,45歳以上,6,1.37x,1.37,0.37
IDN,インドネシア,旅行,45歳以上,9,1.04x,1.04,0.04
IDN,インドネシア,ファイナンス,45歳以上,12,0.95x,0.95,-0.05
IDN,インドネシア,ショッピング,45歳以上,13,0.89x,0.89,-0.11
IDN,インドネシア,食品・飲料,45歳以上,14,0.87x,0.87,-0.13
IDN,インドネシア,ユーティリティ,45歳以上,16,0.83x,0.83,-0.17
IDN,インドネシア,ビジネス,45歳以上,20,0.77x,0.77,-0.23
IDN,インドネシア,ソーシャルメディア,45歳以上,21,0.73x,0.73,-0.27
IDN,インドネシア,健康・フィットネス,45歳以上,23,0.58x,0.58,-0.42
IDN,インドネシア,スポーツ,45歳以上,24,0.58x,0.58,-0.42
IDN,インドネシア,生産性,45歳以上,25,0.56x,0.56,-0.44
IDN,インドネシア,音楽,45歳以上,26,0.53x,0.53,-0.47
IDN,インドネシア,教育,45歳以上,27,0.51x,0.51,-0.49
IDN,インドネシア,グラフィック・デザイン,45歳以上,30,0.47x,0.47,-0.53
IDN,インドネシア,エンターテインメント,45歳以上,32,0.42x,0.42,-0.58
IDN,インドネシア,ニュース,45歳以上,35,0.31x,0.31,-0.69
IDN,インドネシア,ゲーム / 戦略,45歳以上,36,0.30x,0.30,-0.7
GBR,イギリス,グラフィック・デザイン,18～24歳,1,1.80x,1.80,0.8
GBR,イギリス,ゲーム / 戦略,18～24歳,5,1.50x,1.50,0.5
GBR,イギリス,エンターテインメント,18～24歳,7,1.45x,1.45,0.45
GBR,イギリス,教育,18～24歳,9,1.38x,1.38,0.38
GBR,イギリス,ソーシャルメディア,18～24歳,13,1.34x,1.34,0.34
GBR,イギリス,音楽,18～24歳,14,1.27x,1.27,0.27
GBR,イギリス,ユーティリティ,18～24歳,16,1.17x,1.17,0.17
GBR,イギリス,生産性,18～24歳,19,1.00x,1.00,0
GBR,イギリス,食品・飲料,18～24歳,20,0.97x,0.97,-0.03
GBR,イギリス,ゲーム / パズル,18～24歳,22,0.90x,0.90,-0.1
GBR,イギリス,ニュース,18～24歳,24,0.83x,0.83,-0.17
GBR,イギリス,スポーツ,18～24歳,27,0.81x,0.81,-0.19
GBR,イギリス,ショッピング,18～24歳,28,0.74x,0.74,-0.26
GBR,イギリス,健康・フィットネス,18～24歳,29,0.73x,0.73,-0.27
GBR,イギリス,ビジネス,18～24歳,31,0.67x,0.67,-0.33
GBR,イギリス,旅行,18～24歳,32,0.65x,0.65,-0.35
GBR,イギリス,ファイナンス,18～24歳,33,0.57x,0.57,-0.43
GBR,イギリス,ゲーム / カジノ,18～24歳,34,0.56x,0.56,-0.44
GBR,イギリス,天気,18～24歳,36,0.44x,0.44,-0.56
GBR,イギリス,ファイナンス,25～44歳,2,1.31x,1.31,0.31
GBR,イギリス,ビジネス,25～44歳,3,1.31x,1.31,0.31
GBR,イギリス,健康・フィットネス,25～44歳,4,1.28x,1.28,0.28
GBR,イギリス,食品・飲料,25～44歳,5,1.25x,1.25,0.25
GBR,イギリス,ショッピング,25～44歳,6,1.25x,1.25,0.25
GBR,イギリス,スポーツ,25～44歳,8,1.16x,1.16,0.16
GBR,イギリス,旅行,25～44歳,10,1.15x,1.15,0.15
GBR,イギリス,ニュース,25～44歳,11,1.11x,1.11,0.11
GBR,イギリス,天気,25～44歳,13,1.09x,1.09,0.09
GBR,イギリス,生産性,25～44歳,14,1.09x,1.09,0.09
GBR,イギリス,ユーティリティ,25～44歳,15,1.06x,1.06,0.06
GBR,イギリス,ゲーム / カジノ,25～44歳,18,1.03x,1.03,0.03
GBR,イギリス,ソーシャルメディア,25～44歳,22,1.01x,1.01,0.01
GBR,イギリス,音楽,25～44歳,23,1.01x,1.01,0.01
GBR,イギリス,ゲーム / パズル,25～44歳,28,0.99x,0.99,-0.01
GBR,イギリス,教育,25～44歳,29,0.96x,0.96,-0.04
GBR,イギリス,エンターテインメント,25～44歳,30,0.95x,0.95,-0.05
GBR,イギリス,ゲーム / 戦略,25～44歳,33,0.88x,0.88,-0.12
GBR,イギリス,グラフィック・デザイン,25～44歳,36,0.80x,0.80,-0.2
GBR,イギリス,ゲーム / カジノ,45歳以上,1,2.89x,2.89,1.89
GBR,イギリス,天気,45歳以上,2,2.76x,2.76,1.76
GBR,イギリス,ゲーム / パズル,45歳以上,4,1.97x,1.97,0.97
GBR,イギリス,ニュース,45歳以上,6,1.72x,1.72,0.72
GBR,イギリス,ショッピング,45歳以上,8,1.52x,1.52,0.52
GBR,イギリス,スポーツ,45歳以上,10,1.46x,1.46,0.46
GBR,イギリス,ファイナンス,45歳以上,12,1.38x,1.38,0.38
GBR,イギリス,健康・フィットネス,45歳以上,14,1.29x,1.29,0.29
GBR,イギリス,旅行,45歳以上,15,1.25x,1.25,0.25
GBR,イギリス,生産性,45歳以上,16,1.24x,1.24,0.24
GBR,イギリス,ビジネス,45歳以上,18,1.09x,1.09,0.09
GBR,イギリス,音楽,45歳以上,22,0.94x,0.94,-0.06
GBR,イギリス,ユーティリティ,45歳以上,24,0.90x,0.90,-0.1
GBR,イギリス,ゲーム / 戦略,45歳以上,25,0.84x,0.84,-0.16
GBR,イギリス,教育,45歳以上,26,0.81x,0.81,-0.19
GBR,イギリス,エンターテインメント,45歳以上,28,0.77x,0.77,-0.23
GBR,イギリス,ソーシャルメディア,45歳以上,29,0.75x,0.75,-0.25
GBR,イギリス,食品・飲料,45歳以上,30,0.72x,0.72,-0.28
GBR,イギリス,グラフィック・デザイン,45歳以上,34,0.47x,0.47,-0.53
MEX,メキシコ,グラフィック・デザイン,18～24歳,1,1.31x,1.31,0.31
MEX,メキシコ,ゲーム / 戦略,18～24歳,2,1.28x,1.28,0.28
MEX,メキシコ,教育,18～24歳,8,1.19x,1.19,0.19
MEX,メキシコ,音楽,18～24歳,9,1.19x,1.19,0.19
MEX,メキシコ,エンターテインメント,18～24歳,11,1.15x,1.15,0.15
MEX,メキシコ,ソーシャルメディア,18～24歳,12,1.15x,1.15,0.15
MEX,メキシコ,生産性,18～24歳,14,1.12x,1.12,0.12
MEX,メキシコ,ユーティリティ,18～24歳,16,1.05x,1.05,0.05
MEX,メキシコ,ニュース,18～24歳,19,1.03x,1.03,0.03
MEX,メキシコ,スポーツ,18～24歳,23,0.97x,0.97,-0.03
MEX,メキシコ,健康・フィットネス,18～24歳,24,0.91x,0.91,-0.09
MEX,メキシコ,ゲーム / カジノ,18～24歳,25,0.87x,0.87,-0.13
MEX,メキシコ,ゲーム / パズル,18～24歳,27,0.86x,0.86,-0.14
MEX,メキシコ,ショッピング,18～24歳,28,0.81x,0.81,-0.19
MEX,メキシコ,ビジネス,18～24歳,30,0.77x,0.77,-0.23
MEX,メキシコ,食品・飲料,18～24歳,31,0.72x,0.72,-0.28
MEX,メキシコ,ファイナンス,18～24歳,33,0.64x,0.64,-0.36
MEX,メキシコ,天気,18～24歳,35,0.44x,0.44,-0.56
MEX,メキシコ,旅行,18～24歳,36,0.43x,0.43,-0.57
MEX,メキシコ,天気,25～44歳,1,1.50x,1.50,0.5
MEX,メキシコ,ファイナンス,25～44歳,2,1.42x,1.42,0.42
MEX,メキシコ,食品・飲料,25～44歳,3,1.37x,1.37,0.37
MEX,メキシコ,ゲーム / カジノ,25～44歳,5,1.30x,1.30,0.3
MEX,メキシコ,ビジネス,25～44歳,7,1.29x,1.29,0.29
MEX,メキシコ,ショッピング,25～44歳,8,1.25x,1.25,0.25
MEX,メキシコ,旅行,25～44歳,10,1.20x,1.20,0.2
MEX,メキシコ,健康・フィットネス,25～44歳,11,1.16x,1.16,0.16
MEX,メキシコ,スポーツ,25～44歳,12,1.16x,1.16,0.16
MEX,メキシコ,ゲーム / パズル,25～44歳,13,1.11x,1.11,0.11
MEX,メキシコ,ニュース,25～44歳,17,1.04x,1.04,0.04
MEX,メキシコ,ユーティリティ,25～44歳,19,1.01x,1.01,0.01
MEX,メキシコ,生産性,25～44歳,22,0.96x,0.96,-0.04
MEX,メキシコ,ソーシャルメディア,25～44歳,24,0.94x,0.94,-0.06
MEX,メキシコ,エンターテインメント,25～44歳,25,0.93x,0.93,-0.07
MEX,メキシコ,音楽,25～44歳,28,0.89x,0.89,-0.11
MEX,メキシコ,教育,25～44歳,31,0.86x,0.86,-0.14
MEX,メキシコ,ゲーム / 戦略,25～44歳,34,0.80x,0.80,-0.2
MEX,メキシコ,グラフィック・デザイン,25～44歳,35,0.80x,0.80,-0.2
MEX,メキシコ,天気,45歳以上,2,2.72x,2.72,1.72
MEX,メキシコ,ゲーム / パズル,45歳以上,4,2.00x,2.00,1
MEX,メキシコ,ビジネス,45歳以上,7,1.52x,1.52,0.52
MEX,メキシコ,ファイナンス,45歳以上,8,1.50x,1.50,0.5
MEX,メキシコ,ショッピング,45歳以上,11,1.20x,1.20,0.2
MEX,メキシコ,旅行,45歳以上,12,1.11x,1.11,0.11
MEX,メキシコ,食品・飲料,45歳以上,13,1.03x,1.03,0.03
MEX,メキシコ,健康・フィットネス,45歳以上,15,1.01x,1.01,0.01
MEX,メキシコ,ユーティリティ,45歳以上,17,0.98x,0.98,-0.02
MEX,メキシコ,ニュース,45歳以上,21,0.81x,0.81,-0.19
MEX,メキシコ,生産性,45歳以上,22,0.76x,0.76,-0.24
MEX,メキシコ,教育,45歳以上,24,0.70x,0.70,-0.3
MEX,メキシコ,ソーシャルメディア,45歳以上,25,0.67x,0.67,-0.33
MEX,メキシコ,音楽,45歳以上,27,0.60x,0.60,-0.4
MEX,メキシコ,エンターテインメント,45歳以上,28,0.57x,0.57,-0.43
MEX,メキシコ,ゲーム / カジノ,45歳以上,29,0.56x,0.56,-0.44
MEX,メキシコ,スポーツ,45歳以上,30,0.53x,0.53,-0.47
MEX,メキシコ,ゲーム / 戦略,45歳以上,31,0.52x,0.52,-0.48
MEX,メキシコ,グラフィック・デザイン,45歳以上,35,0.31x,0.31,-0.69
IND,インド,教育,18～24歳,2,1.33x,1.33,0.33
IND,インド,ゲーム / 戦略,18～24歳,3,1.24x,1.24,0.24
IND,インド,音楽,18～24歳,5,1.21x,1.21,0.21
IND,インド,生産性,18～24歳,7,1.13x,1.13,0.13
IND,インド,ソーシャルメディア,18～24歳,9,1.12x,1.12,0.12
IND,インド,グラフィック・デザイン,18～24歳,10,1.12x,1.12,0.12
IND,インド,ユーティリティ,18～24歳,17,1.01x,1.01,0.01
IND,インド,エンターテインメント,18～24歳,19,0.94x,0.94,-0.06
IND,インド,スポーツ,18～24歳,20,0.93x,0.93,-0.07
IND,インド,健康・フィットネス,18～24歳,21,0.90x,0.90,-0.1
IND,インド,ショッピング,18～24歳,23,0.84x,0.84,-0.16
IND,インド,食品・飲料,18～24歳,25,0.84x,0.84,-0.16
IND,インド,ゲーム / パズル,18～24歳,26,0.81x,0.81,-0.19
IND,インド,旅行,18～24歳,30,0.72x,0.72,-0.28
IND,インド,ニュース,18～24歳,32,0.65x,0.65,-0.35
IND,インド,ビジネス,18～24歳,33,0.63x,0.63,-0.37
IND,インド,ファイナンス,18～24歳,34,0.60x,0.60,-0.4
IND,インド,天気,18～24歳,35,0.51x,0.51,-0.49
IND,インド,ゲーム / カジノ,18～24歳,36,0.49x,0.49,-0.51
IND,インド,ファイナンス,25～44歳,1,1.41x,1.41,0.41
IND,インド,天気,25～44歳,3,1.39x,1.39,0.39
IND,インド,ビジネス,25～44歳,4,1.38x,1.38,0.38
IND,インド,ニュース,25～44歳,5,1.35x,1.35,0.35
IND,インド,旅行,25～44歳,6,1.32x,1.32,0.32
IND,インド,食品・飲料,25～44歳,8,1.22x,1.22,0.22
IND,インド,ショッピング,25～44歳,9,1.21x,1.21,0.21
IND,インド,スポーツ,25～44歳,11,1.14x,1.14,0.14
IND,インド,エンターテインメント,25～44歳,12,1.11x,1.11,0.11
IND,インド,健康・フィットネス,25～44歳,13,1.10x,1.10,0.1
IND,インド,ゲーム / パズル,25～44歳,15,1.04x,1.04,0.04
IND,インド,ゲーム / カジノ,25～44歳,19,1.01x,1.01,0.01
IND,インド,ユーティリティ,25～44歳,20,1.00x,1.00,0
IND,インド,生産性,25～44歳,28,0.91x,0.91,-0.09
IND,インド,ソーシャルメディア,25～44歳,29,0.90x,0.90,-0.1
IND,インド,グラフィック・デザイン,25～44歳,30,0.90x,0.90,-0.1
IND,インド,音楽,25～44歳,32,0.81x,0.81,-0.19
IND,インド,ゲーム / 戦略,25～44歳,33,0.80x,0.80,-0.2
IND,インド,教育,25～44歳,35,0.75x,0.75,-0.25
IND,インド,ゲーム / カジノ,45歳以上,1,3.74x,3.74,2.74
IND,インド,ゲーム / パズル,45歳以上,4,2.45x,2.45,1.45
IND,インド,天気,45歳以上,5,1.94x,1.94,0.94
IND,インド,ファイナンス,45歳以上,7,1.34x,1.34,0.34
IND,インド,ニュース,45歳以上,9,1.26x,1.26,0.26
IND,インド,健康・フィットネス,45歳以上,11,1.13x,1.13,0.13
IND,インド,ビジネス,45歳以上,13,1.09x,1.09,0.09
IND,インド,ユーティリティ,45歳以上,17,0.97x,0.97,-0.03
IND,インド,旅行,45歳以上,19,0.93x,0.93,-0.07
IND,インド,ショッピング,45歳以上,22,0.83x,0.83,-0.17
IND,インド,グラフィック・デザイン,45歳以上,23,0.82x,0.82,-0.18
IND,インド,ソーシャルメディア,45歳以上,24,0.75x,0.75,-0.25
IND,インド,音楽,45歳以上,25,0.74x,0.74,-0.26
IND,インド,エンターテインメント,45歳以上,28,0.66x,0.66,-0.34
IND,インド,食品・飲料,45歳以上,29,0.64x,0.64,-0.36
